Date,City,Weather Condition,Temperature,Wind Force and Direction,Day Weather,Night Weather,Day Temp,Night Temp,Day Wind Direction,Night Wind Direction,Day Wind Force,Night Wind Force
2011-06-21,beijing,多云/多云,34℃/25℃,无持续风向≤3级/无持续风向≤3级,多云,多云,34.0,25.0,无持续风向,无持续风向,≤3级,≤3级
2011-06-22,beijing,阵雨/阵雨,32℃/21℃,无持续风向≤3级/无持续风向≤3级,阵雨,阵雨,32.0,21.0,无持续风向,无持续风向,≤3级,≤3级
2011-06-23,beijing,中雨/大雨,28℃/19℃,无持续风向≤3级/无持续风向≤3级,中雨,大雨,28.0,19.0,无持续风向,无持续风向,≤3级,≤3级
2011-06-24,beijing,阵雨/多云,26℃/18℃,无持续风向≤3级/无持续风向≤3级,阵雨,多云,26.0,18.0,无持续风向,无持续风向,≤3级,≤3级
2011-06-25,beijing,多云/晴,29℃/19℃,无持续风向≤3级/无持续风向≤3级,多云,晴,29.0,19.0,无持续风向,无持续风向,≤3级,≤3级
2011-06-26,beijing,晴/多云,32℃/20℃,无持续风向≤3级/无持续风向≤3级,晴,多云,32.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-06-27,beijing,多云/阴,32℃/22℃,无持续风向≤3级/无持续风向≤3级,多云,阴,32.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-06-28,beijing,晴/晴,32℃/22℃,无持续风向≤3级/无持续风向≤3级,晴,晴,32.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-06-29,beijing,晴/雷阵雨,32℃/23℃,无持续风向≤3级/无持续风向≤3级,晴,雷阵雨,32.0,23.0,无持续风向,无持续风向,≤3级,≤3级
2011-06-30,beijing,雷阵雨/多云,31℃/24℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,多云,31.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-01,beijing,中到大雨/阵雨,29℃/25℃,无持续风向≤3级/无持续风向≤3级,中到大雨,阵雨,29.0,25.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-02,beijing,中雨/阴,28℃/23℃,无持续风向≤3级/无持续风向≤3级,中雨,阴,28.0,23.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-03,beijing,晴/晴,33℃/22℃,无持续风向≤3级/无持续风向≤3级,晴,晴,33.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-04,beijing,晴/阴,35℃/24℃,无持续风向≤3级/无持续风向≤3级,晴,阴,35.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-05,beijing,阴/多云,35℃/25℃,无持续风向≤3级/无持续风向≤3级,阴,多云,35.0,25.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-06,beijing,阴/雷阵雨,32℃/22℃,无持续风向≤3级/无持续风向≤3级,阴,雷阵雨,32.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-07,beijing,雷阵雨/阴,33℃/20℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,阴,33.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-08,beijing,多云/晴,33℃/22℃,无持续风向≤3级/无持续风向≤3级,多云,晴,33.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-09,beijing,晴/多云,35℃/22℃,无持续风向≤3级/无持续风向≤3级,晴,多云,35.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-10,beijing,阵雨/阴,34℃/23℃,无持续风向≤3级/无持续风向≤3级,阵雨,阴,34.0,23.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-11,beijing,多云/雷阵雨,33℃/22℃,无持续风向≤3级/无持续风向≤3级,多云,雷阵雨,33.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-12,beijing,雷阵雨/雷阵雨,31℃/23℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,雷阵雨,31.0,23.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-13,beijing,多云/多云,32℃/24℃,无持续风向≤3级/无持续风向≤3级,多云,多云,32.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-14,beijing,雷阵雨/雷阵雨,32℃/23℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,雷阵雨,32.0,23.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-15,beijing,雷阵雨/雷阵雨,32℃/22℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,雷阵雨,32.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-16,beijing,多云/雷阵雨,31℃/22℃,无持续风向≤3级/无持续风向≤3级,多云,雷阵雨,31.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-17,beijing,小到中雨/中雨,30℃/20℃,无持续风向≤3级/无持续风向≤3级,小到中雨,中雨,30.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-18,beijing,雷阵雨/多云,28℃/21℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,多云,28.0,21.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-19,beijing,雷阵雨/小到中雨,29℃/21℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,小到中雨,29.0,21.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-20,beijing,小到中雨/雷阵雨,29℃/21℃,无持续风向≤3级/无持续风向≤3级,小到中雨,雷阵雨,29.0,21.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-21,beijing,雷阵雨/雷阵雨,29℃/22℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,雷阵雨,29.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-22,beijing,雷阵雨/阴,32℃/24℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,阴,32.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-23,beijing,雾/雾,34℃/26℃,无持续风向≤3级/无持续风向≤3级,雾,雾,34.0,26.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-24,beijing,大雨/暴雨,31℃/22℃,无持续风向≤3级/无持续风向≤3级,大雨,暴雨,31.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-25,beijing,小雨/多云,30℃/22℃,无持续风向≤3级/无持续风向≤3级,小雨,多云,30.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-26,beijing,晴/雷阵雨,35℃/25℃,无持续风向≤3级/无持续风向≤3级,晴,雷阵雨,35.0,25.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-27,beijing,多云/阴,33℃/25℃,无持续风向≤3级/无持续风向≤3级,多云,阴,33.0,25.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-28,beijing,多云/多云,32℃/26℃,无持续风向≤3级/无持续风向≤3级,多云,多云,32.0,26.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-29,beijing,大雨/中雨,30℃/23℃,无持续风向≤3级/无持续风向≤3级,大雨,中雨,30.0,23.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-30,beijing,阴/多云,33℃/22℃,无持续风向≤3级/无持续风向≤3级,阴,多云,33.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-07-31,beijing,晴/多云,35℃/24℃,无持续风向≤3级/无持续风向≤3级,晴,多云,35.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-01,beijing,晴/多云,35℃/25℃,无持续风向≤3级/无持续风向≤3级,晴,多云,35.0,25.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-02,beijing,多云/阴,32℃/24℃,无持续风向≤3级/无持续风向≤3级,多云,阴,32.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-03,beijing,晴/晴,34℃/22℃,无持续风向≤3级/无持续风向≤3级,晴,晴,34.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-04,beijing,晴/晴,33℃/23℃,无持续风向≤3级/无持续风向≤3级,晴,晴,33.0,23.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-05,beijing,多云/多云,31℃/24℃,无持续风向≤3级/无持续风向≤3级,多云,多云,31.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-06,beijing,雷阵雨/阵雨,31℃/23℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,阵雨,31.0,23.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-07,beijing,多云/多云,32℃/24℃,无持续风向≤3级/无持续风向≤3级,多云,多云,32.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-08,beijing,多云/晴,34℃/24℃,无持续风向≤3级/无持续风向≤3级,多云,晴,34.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-09,beijing,雷阵雨/雷阵雨,35℃/24℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,雷阵雨,35.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-10,beijing,阴/多云,32℃/24℃,无持续风向≤3级/无持续风向≤3级,阴,多云,32.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-11,beijing,多云/多云,33℃/25℃,无持续风向≤3级/无持续风向≤3级,多云,多云,33.0,25.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-12,beijing,多云/晴,33℃/25℃,无持续风向≤3级/无持续风向≤3级,多云,晴,33.0,25.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-13,beijing,阴/阴,33℃/24℃,无持续风向≤3级/无持续风向≤3级,阴,阴,33.0,24.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-14,beijing,小到中雨/大到暴雨,30℃/21℃,无持续风向≤3级/无持续风向≤3级,小到中雨,大到暴雨,30.0,21.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-15,beijing,中雨/小到中雨,27℃/22℃,无持续风向≤3级/无持续风向≤3级,中雨,小到中雨,27.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-16,beijing,阴/晴,32℃/23℃,无持续风向≤3级/无持续风向≤3级,阴,晴,32.0,23.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-17,beijing,雷阵雨/阵雨,31℃/22℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,阵雨,31.0,22.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-18,beijing,多云/多云,29℃/20℃,无持续风向≤3级/无持续风向≤3级,多云,多云,29.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-19,beijing,多云/多云,30℃/20℃,无持续风向≤3级/无持续风向≤3级,多云,多云,30.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-20,beijing,晴/晴,31℃/21℃,无持续风向≤3级/无持续风向≤3级,晴,晴,31.0,21.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-21,beijing,晴/晴,31℃/21℃,无持续风向≤3级/无持续风向≤3级,晴,晴,31.0,21.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-22,beijing,晴/多云,30℃/20℃,无持续风向≤3级/无持续风向≤3级,晴,多云,30.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-23,beijing,多云/多云,30℃/20℃,无持续风向≤3级/无持续风向≤3级,多云,多云,30.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-24,beijing,多云/雷阵雨,29℃/20℃,无持续风向≤3级/无持续风向≤3级,多云,雷阵雨,29.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-25,beijing,阵雨/阵雨,27℃/20℃,无持续风向≤3级/无持续风向≤3级,阵雨,阵雨,27.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-26,beijing,雷阵雨/雷阵雨,28℃/20℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,雷阵雨,28.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-27,beijing,雷阵雨/阴,28℃/21℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,阴,28.0,21.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-28,beijing,多云/晴,30℃/20℃,无持续风向≤3级/无持续风向≤3级,多云,晴,30.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-29,beijing,晴/多云,32℃/21℃,无持续风向≤3级/无持续风向≤3级,晴,多云,32.0,21.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-30,beijing,晴/多云,31℃/23℃,无持续风向≤3级/无持续风向≤3级,晴,多云,31.0,23.0,无持续风向,无持续风向,≤3级,≤3级
2011-08-31,beijing,雷阵雨/中雨,31℃/20℃,无持续风向≤3级/无持续风向≤3级,雷阵雨,中雨,31.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-01,beijing,多云/晴,28℃/19℃,无持续风向≤3级/无持续风向≤3级,多云,晴,28.0,19.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-02,beijing,多云/晴,29℃/20℃,无持续风向≤3级/无持续风向≤3级,多云,晴,29.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-03,beijing,阴/阴,26℃/18℃,无持续风向≤3级/无持续风向≤3级,阴,阴,26.0,18.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-04,beijing,晴/晴,29℃/19℃,无持续风向≤3级/无持续风向≤3级,晴,晴,29.0,19.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-05,beijing,晴/晴,30℃/20℃,无持续风向≤3级/无持续风向≤3级,晴,晴,30.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-06,beijing,多云/多云,29℃/20℃,无持续风向≤3级/无持续风向≤3级,多云,多云,29.0,20.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-07,beijing,阴/阴,26℃/18℃,无持续风向≤3级/无持续风向≤3级,阴,阴,26.0,18.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-08,beijing,多云/阵雨,24℃/17℃,无持续风向≤3级/无持续风向≤3级,多云,阵雨,24.0,17.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-09,beijing,多云/小雨,24℃/15℃,无持续风向≤3级/无持续风向≤3级,多云,小雨,24.0,15.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-10,beijing,小雨/阴,19℃/13℃,无持续风向≤3级/无持续风向≤3级,小雨,阴,19.0,13.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-11,beijing,多云/多云,25℃/16℃,无持续风向≤3级/无持续风向≤3级,多云,多云,25.0,16.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-12,beijing,阴/阴,24℃/16℃,无持续风向≤3级/无持续风向≤3级,阴,阴,24.0,16.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-13,beijing,多云/雾,24℃/18℃,无持续风向≤3级/无持续风向≤3级,多云,雾,24.0,18.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-14,beijing,多云/多云,24℃/18℃,无持续风向≤3级/无持续风向≤3级,多云,多云,24.0,18.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-15,beijing,多云/阵雨,25℃/17℃,无持续风向≤3级/无持续风向≤3级,多云,阵雨,25.0,17.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-16,beijing,小雨/阵雨,21℃/14℃,无持续风向≤3级/北风3-4级,小雨,阵雨,21.0,14.0,无持续风向,北风,≤3级,3-4级
2011-09-17,beijing,阴/晴,20℃/11℃,无持续风向≤3级/无持续风向≤3级,阴,晴,20.0,11.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-18,beijing,晴/多云,21℃/10℃,无持续风向≤3级/无持续风向≤3级,晴,多云,21.0,10.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-19,beijing,晴/晴,22℃/10℃,无持续风向≤3级/无持续风向≤3级,晴,晴,22.0,10.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-20,beijing,晴/晴,24℃/11℃,无持续风向≤3级/无持续风向≤3级,晴,晴,24.0,11.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-21,beijing,晴/晴,27℃/11℃,无持续风向≤3级/无持续风向≤3级,晴,晴,27.0,11.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-22,beijing,晴/晴,28℃/12℃,无持续风向≤3级/无持续风向≤3级,晴,晴,28.0,12.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-23,beijing,晴/晴,28℃/13℃,无持续风向≤3级/无持续风向≤3级,晴,晴,28.0,13.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-24,beijing,晴/晴,28℃/15℃,无持续风向≤3级/无持续风向≤3级,晴,晴,28.0,15.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-25,beijing,晴/晴,27℃/15℃,无持续风向≤3级/无持续风向≤3级,晴,晴,27.0,15.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-26,beijing,晴/多云,26℃/16℃,无持续风向≤3级/无持续风向≤3级,晴,多云,26.0,16.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-27,beijing,多云/多云,25℃/17℃,无持续风向≤3级/无持续风向≤3级,多云,多云,25.0,17.0,无持续风向,无持续风向,≤3级,≤3级
2011-09-28,beijing,小雨/多云,22℃/16℃,无持续风向≤3级/北风3-4级,小雨,多云,22.0,16.0,无持续风向,北风,≤3级,3-4级
2011-09-29,beijing,晴/晴,22℃/11℃,北风3-4级/无持续风向≤3级,晴,晴,22.0,11.0,北风,无持续风向,3-4级,≤3级
2011-09-30,beijing,晴/晴,21℃/10℃,无持续风向≤3级/无持续风向≤3级,晴,晴,21.0,10.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-01,beijing,晴/晴,21℃/10℃,无持续风向≤3级/无持续风向≤3级,晴,晴,21.0,10.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-02,beijing,晴/晴,21℃/7℃,无持续风向≤3级/无持续风向≤3级,晴,晴,21.0,7.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-03,beijing,晴/晴,21℃/8℃,无持续风向微风/无持续风向微风,晴,晴,21.0,8.0,无持续风向,无持续风向,Unknown,Unknown
2011-10-04,beijing,多云/多云,21℃/12℃,无持续风向≤3级/无持续风向≤3级,多云,多云,21.0,12.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-05,beijing,晴/晴,25℃/10℃,无持续风向≤3级/无持续风向≤3级,晴,晴,25.0,10.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-06,beijing,晴/晴,24℃/10℃,无持续风向≤3级/无持续风向≤3级,晴,晴,24.0,10.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-07,beijing,晴/晴,25℃/11℃,无持续风向≤3级/无持续风向≤3级,晴,晴,25.0,11.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-08,beijing,多云/多云,24℃/15℃,无持续风向≤3级/无持续风向≤3级,多云,多云,24.0,15.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-09,beijing,多云/雾,23℃/15℃,无持续风向≤3级/无持续风向≤3级,多云,雾,23.0,15.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-10,beijing,晴/多云,22℃/13℃,无持续风向≤3级/无持续风向≤3级,晴,多云,22.0,13.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-11,beijing,多云/多云,21℃/14℃,无持续风向≤3级/无持续风向≤3级,多云,多云,21.0,14.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-12,beijing,阴/小到中雨,20℃/14℃,无持续风向≤3级/无持续风向≤3级,阴,小到中雨,20.0,14.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-13,beijing,阵雨/多云,20℃/11℃,无持续风向≤3级/无持续风向≤3级,阵雨,多云,20.0,11.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-14,beijing,多云/多云,19℃/10℃,北风3-4级/北风3-4级,多云,多云,19.0,10.0,北风,北风,3-4级,3-4级
2011-10-15,beijing,晴/晴,20℃/10℃,北风4-5级/北风3-4级,晴,晴,20.0,10.0,北风,北风,4-5级,3-4级
2011-10-16,beijing,晴/晴,22℃/7℃,无持续风向≤3级/无持续风向≤3级,晴,晴,22.0,7.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-17,beijing,晴/晴,20℃/8℃,无持续风向≤3级/无持续风向≤3级,晴,晴,20.0,8.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-18,beijing,晴/晴,21℃/10℃,无持续风向≤3级/无持续风向≤3级,晴,晴,21.0,10.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-19,beijing,多云/多云,19℃/12℃,无持续风向≤3级/无持续风向≤3级,多云,多云,19.0,12.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-20,beijing,雾/雾,20℃/12℃,无持续风向≤3级/无持续风向≤3级,雾,雾,20.0,12.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-21,beijing,雾/雾,17℃/11℃,无持续风向≤3级/无持续风向≤3级,雾,雾,17.0,11.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-22,beijing,晴/阵雨,20℃/13℃,无持续风向≤3级/无持续风向≤3级,晴,阵雨,20.0,13.0,无持续风向,无持续风向,≤3级,≤3级
2011-10-23,beijing,阵雨/多云,16℃/5℃,北风4-5级/北风4-5级,阵雨,多云,16.0,5.0,北风,北风,4-5级,4-5级
2011-10-24,beijing,晴/晴,15℃/2℃,北风3-4级/无持续风向≤3级,晴,晴,15.0,2.0,北风,无持续风向,3-4级,≤3级
